strategy,query_id,type,repeat,latency_us,candidate_count,filter_queries,inverted_lookups,posting_records_read,full_tag_distance_computations
prefuzz,enron_full_248776,text,0,109,5,7,7,35,5
prefuzz,enron_full_249257,text,0,3,0,7,0,0,0
prefuzz,enron_full_250519,text,0,88,3,7,7,21,3
prefuzz,enron_full_250725,text,0,84,2,7,7,14,2
prefuzz,enron_full_252462,text,0,2,0,7,0,0,0
prefuzz,enron_full_253509,text,0,2,0,7,0,0,0
prefuzz,enron_full_253676,text,0,179,10,7,7,70,10
prefuzz,enron_full_253776,text,0,240,22,7,7,154,22
prefuzz,enron_full_253875,text,0,445,12,7,7,133,52
prefuzz,enron_full_254022,text,0,723,78,7,7,549,81
prefuzz,enron_full_254732,text,0,339,31,7,7,217,31
prefuzz,enron_full_254813,text,0,78,1,7,7,7,1
prefuzz,enron_full_254930,text,0,2,0,7,0,0,0
prefuzz,enron_full_256359,text,0,2,0,7,0,0,0
prefuzz,enron_full_256719,text,0,3,0,7,0,0,0
prefuzz,enron_full_257223,text,0,2,0,7,0,0,0
prefuzz,enron_full_257476,text,0,2,0,7,0,0,0
prefuzz,enron_full_257526,text,0,2,0,7,0,0,0
prefuzz,enron_full_258106,text,0,2,0,7,0,0,0
prefuzz,enron_full_258436,text,0,2,0,7,0,0,0
prefuzz,enron_full_259050,text,0,123,2,7,7,14,2
prefuzz,enron_full_259076,text,0,3,0,7,0,0,0
prefuzz,enron_full_259321,text,0,92,1,7,7,7,1
prefuzz,enron_full_260192,text,0,123,4,7,7,28,4
prefuzz,enron_full_261884,text,0,3,0,7,0,0,0
prefuzz,enron_full_262514,text,0,730,63,7,7,441,63
prefuzz,enron_full_262785,text,0,3,0,7,0,0,0
prefuzz,enron_full_263240,text,0,104,2,7,7,14,2
prefuzz,enron_full_264723,text,0,3,0,7,0,0,0
prefuzz,enron_full_265023,text,0,132,5,7,7,35,5
prefuzz,enron_full_265448,text,0,456,38,7,7,266,38
prefuzz,enron_full_265746,text,0,105,4,7,7,28,4
prefuzz,enron_full_265774,text,0,287,8,7,7,80,26
prefuzz,enron_full_266026,text,0,76,1,7,7,7,1
prefuzz,enron_full_266097,text,0,2,0,7,0,0,0
prefuzz,enron_full_267067,text,0,84,2,7,7,14,2
prefuzz,enron_full_267198,text,0,77,2,7,7,14,2
prefuzz,enron_full_268981,text,0,80,2,7,7,14,2
prefuzz,enron_full_269702,text,0,642,0,7,6,116,113
prefuzz,enron_full_270257,text,0,279,0,7,5,48,48
prefuzz,enron_full_270526,text,0,79,2,7,7,14,2
prefuzz,enron_full_271097,text,0,81,2,7,7,14,2
prefuzz,enron_full_271232,text,0,79,2,7,7,14,2
prefuzz,enron_full_272570,text,0,2,0,7,0,0,0
prefuzz,enron_full_273248,text,0,113,6,7,7,42,6
prefuzz,enron_full_273363,text,0,114,7,7,7,49,7
prefuzz,enron_full_273791,text,0,87,2,7,7,14,2
prefuzz,enron_full_273820,text,0,72,1,7,7,7,1
prefuzz,enron_full_273961,text,0,71,1,7,7,7,1
prefuzz,enron_full_274206,text,0,70,1,7,7,7,1
prefuzz,enron_full_274561,text,0,73,1,7,7,7,1
prefuzz,enron_full_274757,text,0,80,2,7,7,14,2
prefuzz,enron_full_274786,text,0,2,0,7,0,0,0
prefuzz,enron_full_275183,text,0,2,0,7,0,0,0
prefuzz,enron_full_275570,text,0,70,1,7,7,7,1
prefuzz,enron_full_276028,text,0,2,0,7,0,0,0
prefuzz,enron_full_276324,text,0,72,1,7,7,7,1
prefuzz,enron_full_276342,text,0,88,3,7,7,21,3
prefuzz,enron_full_277439,text,0,3,0,7,0,0,0
prefuzz,enron_full_277990,text,0,74,1,7,7,7,1
prefuzz,enron_full_278811,text,0,101,2,7,7,14,2
prefuzz,enron_full_279563,text,0,86,3,7,7,21,3
prefuzz,enron_full_279751,text,0,272,21,7,7,147,21
prefuzz,enron_full_280423,text,0,3,0,7,0,0,0
prefuzz,enron_full_280603,text,0,2,0,7,0,0,0
prefuzz,enron_full_281547,text,0,2,0,7,0,0,0
prefuzz,enron_full_282395,text,0,82,2,7,7,14,2
prefuzz,enron_full_283356,text,0,137,7,7,7,49,7
prefuzz,enron_full_283839,text,0,137,7,7,7,49,7
prefuzz,enron_full_283868,text,0,119,7,7,7,49,7
prefuzz,enron_full_284197,text,0,329,29,7,7,203,29
prefuzz,enron_full_284956,text,0,106,1,7,7,7,1
prefuzz,enron_full_285559,text,0,99,2,7,7,14,2
prefuzz,enron_full_286024,text,0,119,4,7,7,28,4
prefuzz,enron_full_286036,text,0,128,5,7,7,35,5
prefuzz,enron_full_286164,text,0,118,4,7,7,28,4
prefuzz,enron_full_286899,text,0,85,1,7,7,7,1
prefuzz,enron_full_287012,text,0,3,0,7,0,0,0
prefuzz,enron_full_287512,text,0,101,2,7,7,14,2
prefuzz,enron_full_287655,text,0,85,2,7,7,14,2
prefuzz,enron_full_287736,text,0,101,4,7,7,28,4
prefuzz,enron_full_287760,text,0,91,2,7,7,14,2
prefuzz,enron_full_287778,text,0,138,8,7,7,56,8
prefuzz,enron_full_288938,text,0,128,6,7,7,42,6
prefuzz,enron_full_289243,text,0,2,0,7,0,0,0
prefuzz,enron_full_291054,text,0,2,0,7,0,0,0
prefuzz,enron_full_291275,text,0,2,0,7,0,0,0
prefuzz,enron_full_291375,text,0,2,0,7,0,0,0
prefuzz,enron_full_291790,text,0,81,2,7,7,14,2
prefuzz,enron_full_292561,text,0,80,2,7,7,14,2
prefuzz,enron_full_292656,text,0,79,2,7,7,14,2
prefuzz,enron_full_293066,text,0,82,2,7,7,14,2
prefuzz,enron_full_293083,text,0,88,3,7,7,21,3
prefuzz,enron_full_293619,text,0,83,2,7,7,14,2
prefuzz,enron_full_293948,text,0,28,0,7,2,2,1
prefuzz,enron_full_293985,text,0,77,2,7,7,14,2
prefuzz,enron_full_295023,text,0,83,2,7,7,14,2
prefuzz,enron_full_295246,text,0,94,0,7,2,11,11
prefuzz,enron_full_296957,text,0,3,0,7,0,0,0
prefuzz,enron_full_298392,text,0,2,0,7,0,0,0
prefuzz,enron_full_298764,text,0,2,0,7,0,0,0
prefuzz,enron_full_299033,text,0,2,0,7,0,0,0
prefuzz,enron_full_299289,text,0,100,4,7,7,28,4
prefuzz,enron_full_299345,text,0,72,1,7,7,7,1
prefuzz,enron_full_299690,text,0,81,2,7,7,14,2
prefuzz,enron_full_300310,text,0,78,2,7,7,14,2
prefuzz,enron_full_300702,text,0,88,3,7,7,21,3
prefuzz,enron_full_301521,text,0,81,2,7,7,14,2
prefuzz,enron_full_301926,text,0,81,2,7,7,14,2
prefuzz,enron_full_302529,text,0,81,2,7,7,14,2
prefuzz,enron_full_303527,text,0,91,3,7,7,21,3
prefuzz,enron_full_304134,text,0,79,2,7,7,14,2
prefuzz,enron_full_304324,text,0,81,1,7,7,7,1
prefuzz,enron_full_305112,text,0,89,3,7,7,21,3
prefuzz,enron_full_305491,text,0,79,2,7,7,14,2
prefuzz,enron_full_305595,text,0,78,2,7,7,14,2
prefuzz,enron_full_306022,text,0,72,1,7,7,7,1
prefuzz,enron_full_306282,text,0,2477,264,7,7,1848,264
prefuzz,enron_full_306838,text,0,110,3,7,7,21,3
prefuzz,enron_full_306879,text,0,95,2,7,7,14,2
prefuzz,enron_full_307066,text,0,87,2,7,7,14,2
prefuzz,enron_full_307536,text,0,90,2,7,7,14,2
prefuzz,enron_full_307959,text,0,80,1,7,7,7,1
prefuzz,enron_full_308283,text,0,96,2,7,7,14,2
prefuzz,enron_full_308504,text,0,86,2,7,7,14,2
prefuzz,enron_full_308666,text,0,90,3,7,7,21,3
prefuzz,enron_full_310049,text,0,81,2,7,7,14,2
prefuzz,enron_full_310050,text,0,78,2,7,7,14,2
prefuzz,enron_full_310056,text,0,74,2,7,7,14,2
prefuzz,enron_full_310895,text,0,73,1,7,7,7,1
prefuzz,enron_full_310913,text,0,69,1,7,7,7,1
prefuzz,enron_full_311017,text,0,75,1,7,7,7,1
prefuzz,enron_full_313090,text,0,88,3,7,7,21,3
prefuzz,enron_full_314206,text,0,69,1,7,7,7,1
prefuzz,enron_full_314362,text,0,89,3,7,7,21,3
prefuzz,enron_full_315231,text,0,81,2,7,7,14,2
prefuzz,enron_full_315279,text,0,86,3,7,7,21,3
prefuzz,enron_full_315623,text,0,87,3,7,7,21,3
prefuzz,enron_full_316006,text,0,110,2,7,7,25,8
prefuzz,enron_full_317192,text,0,88,1,7,7,10,4
prefuzz,enron_full_317451,text,0,70,1,7,7,7,1
prefuzz,enron_full_318133,text,0,87,3,7,7,21,3
prefuzz,enron_full_318207,text,0,91,3,7,7,21,3
prefuzz,enron_full_318845,text,0,81,1,7,7,7,1
prefuzz,enron_full_318909,text,0,70,1,7,7,7,1
prefuzz,enron_full_319080,text,0,78,2,7,7,14,2
prefuzz,enron_full_319320,text,0,89,3,7,7,21,3
prefuzz,enron_full_319952,text,0,85,3,7,7,21,3
prefuzz,enron_full_320564,text,0,69,1,7,7,7,1
prefuzz,enron_full_320626,text,0,71,1,7,7,7,1
prefuzz,enron_full_321445,text,0,80,2,7,7,14,2
prefuzz,enron_full_321807,text,0,85,3,7,7,21,3
prefuzz,enron_full_321918,text,0,76,2,7,7,14,2
prefuzz,enron_full_322149,text,0,83,3,7,7,21,3
prefuzz,enron_full_322706,text,0,82,2,7,7,14,2
prefuzz,enron_full_322737,text,0,88,2,7,7,14,2
prefuzz,enron_full_322757,text,0,89,3,7,7,21,3
prefuzz,enron_full_324000,text,0,351,30,7,7,210,30
prefuzz,enron_full_324353,text,0,20,0,7,1,1,1
prefuzz,enron_full_325002,text,0,84,2,7,7,14,2
prefuzz,enron_full_325131,text,0,112,3,7,7,24,6
prefuzz,enron_full_325547,text,0,74,1,7,7,7,1
prefuzz,enron_full_326276,text,0,85,2,7,7,14,2
prefuzz,enron_full_326406,text,0,75,1,7,7,7,1
prefuzz,enron_full_326699,text,0,90,2,7,7,14,2
prefuzz,enron_full_326891,text,0,112,3,7,7,21,3
prefuzz,enron_full_327398,text,0,94,2,7,7,14,2
prefuzz,enron_full_327734,text,0,87,1,7,7,7,1
prefuzz,enron_full_330743,text,0,101,2,7,7,14,2
prefuzz,enron_full_330847,text,0,176,2,7,7,30,14
prefuzz,enron_full_331065,text,0,3,0,7,0,0,0
prefuzz,enron_full_331235,text,0,126,5,7,7,35,5
prefuzz,enron_full_331309,text,0,2,0,7,0,0,0
prefuzz,enron_full_332147,text,0,3,0,7,0,0,0
prefuzz,enron_full_332523,text,0,94,2,7,7,14,2
prefuzz,enron_full_333276,text,0,81,1,7,7,7,1
prefuzz,enron_full_333308,text,0,100,2,7,7,14,2
prefuzz,enron_full_333309,text,0,94,2,7,7,14,2
prefuzz,enron_full_334798,text,0,3,0,7,0,0,0
prefuzz,enron_full_335428,text,0,116,3,7,7,21,3
prefuzz,enron_full_335498,text,0,82,2,7,7,14,2
prefuzz,enron_full_335546,text,0,83,2,7,7,14,2
prefuzz,enron_full_335575,text,0,180,2,7,7,27,15
prefuzz,enron_full_335623,text,0,76,1,7,7,7,1
prefuzz,enron_full_335857,text,0,134,7,7,7,49,7
prefuzz,enron_full_335946,text,0,131,7,7,7,49,7
prefuzz,enron_full_336542,text,0,120,6,7,7,42,6
prefuzz,enron_full_337267,text,0,110,5,7,7,35,5
prefuzz,enron_full_337292,text,0,201,15,7,7,105,15
prefuzz,enron_full_337470,text,0,85,2,7,7,14,2
prefuzz,enron_full_339638,text,0,2,0,7,0,0,0
prefuzz,enron_full_340418,text,0,95,3,7,7,21,3
prefuzz,enron_full_340472,text,0,913,94,7,7,658,94
prefuzz,enron_full_340761,text,0,73,1,7,7,7,1
prefuzz,enron_full_341249,text,0,84,2,7,7,14,2
prefuzz,enron_full_341362,text,0,116,6,7,7,42,6
prefuzz,enron_full_342301,text,0,72,1,7,7,7,1
prefuzz,enron_full_342735,text,0,90,3,7,7,21,3
prefuzz,enron_full_344191,text,0,73,1,7,7,7,1
prefuzz,enron_full_344335,text,0,80,1,7,7,7,1
prefuzz,enron_full_344645,text,0,2,0,7,0,0,0
prefuzz,enron_full_345595,text,0,72,1,7,7,7,1
prefuzz,enron_full_345814,text,0,74,1,7,7,7,1
prefuzz,enron_full_348142,text,0,73,1,7,7,7,1
prefuzz,enron_full_348438,text,0,2,0,7,0,0,0
prefuzz,enron_full_349353,text,0,2,0,7,0,0,0
prefuzz,enron_full_349483,text,0,2,0,7,0,0,0
prefuzz,enron_full_352068,text,0,2,0,7,0,0,0
prefuzz,enron_full_352183,text,0,93,1,7,7,7,1
prefuzz,enron_full_352410,text,0,120,6,7,7,42,6
prefuzz,enron_full_352552,text,0,2,0,7,0,0,0
prefuzz,enron_full_353158,text,0,83,1,7,7,10,2
prefuzz,enron_full_353883,text,0,2,0,7,0,0,0
prefuzz,enron_full_354290,text,0,52,0,7,3,4,3
prefuzz,enron_full_355229,text,0,2,0,7,0,0,0
prefuzz,enron_full_355694,text,0,77,1,7,7,7,1
prefuzz,enron_full_355895,text,0,2,0,7,0,0,0
prefuzz,enron_full_356569,text,0,2,0,7,0,0,0
prefuzz,enron_full_356908,text,0,70,1,7,7,7,1
prefuzz,enron_full_356976,text,0,28,0,7,2,2,1
prefuzz,enron_full_358597,text,0,2,0,7,0,0,0
prefuzz,enron_full_358915,text,0,2,0,7,0,0,0
prefuzz,enron_full_360085,text,0,77,1,7,7,7,1
prefuzz,enron_full_360983,text,0,80,1,7,7,7,1
prefuzz,enron_full_362389,text,0,71,1,7,7,7,1
prefuzz,enron_full_363120,text,0,144,8,7,7,56,8
prefuzz,enron_full_363607,text,0,2,0,7,0,0,0
prefuzz,enron_full_363846,text,0,2,0,7,0,0,0
prefuzz,enron_full_363876,text,0,118,5,7,7,35,5
prefuzz,enron_full_364025,text,0,2,0,7,0,0,0
prefuzz,enron_full_364586,text,0,481,39,7,7,273,39
prefuzz,enron_full_365105,text,0,3,0,7,0,0,0
prefuzz,enron_full_365478,text,0,2,0,7,0,0,0
prefuzz,enron_full_365497,text,0,106,2,7,7,14,2
prefuzz,enron_full_365509,text,0,95,3,7,7,21,3
prefuzz,enron_full_365947,text,0,2,0,7,0,0,0
prefuzz,enron_full_366510,text,0,75,1,7,7,7,1
prefuzz,enron_full_366895,text,0,80,1,7,7,7,1
prefuzz,enron_full_367052,text,0,2,0,7,0,0,0
prefuzz,enron_full_367129,text,0,2,0,7,0,0,0
prefuzz,enron_full_367319,text,0,2,0,7,0,0,0
prefuzz,enron_full_367765,text,0,73,1,7,7,7,1
prefuzz,enron_full_367912,text,0,2,0,7,0,0,0
prefuzz,enron_full_368156,text,0,2,0,7,0,0,0
prefuzz,enron_full_368318,text,0,2,0,7,0,0,0
prefuzz,enron_full_369168,text,0,76,1,7,7,7,1
prefuzz,enron_full_369419,text,0,126,6,7,7,42,6
prefuzz,enron_full_370439,text,0,404,39,7,7,273,39
prefuzz,enron_full_371121,text,0,2,0,7,0,0,0
prefuzz,enron_full_373728,text,0,76,1,7,7,7,1
prefuzz,enron_full_373978,text,0,83,2,7,7,14,2
prefuzz,enron_full_374719,text,0,73,1,7,7,7,1
prefuzz,enron_full_374736,text,0,86,3,7,7,21,3
prefuzz,enron_full_375606,text,0,136,8,7,7,56,8
prefuzz,enron_full_376013,text,0,89,3,7,7,21,3
prefuzz,enron_full_376710,text,0,83,2,7,7,14,2
prefuzz,enron_full_377221,text,0,72,1,7,7,7,1
prefuzz,enron_full_377377,text,0,66,1,7,7,7,1
prefuzz,enron_full_378712,text,0,83,2,7,7,14,2
prefuzz,enron_full_378826,text,0,79,2,7,7,14,2
prefuzz,enron_full_379382,text,0,100,4,7,7,28,4
prefuzz,enron_full_379515,text,0,92,3,7,7,21,3
prefuzz,enron_full_380183,text,0,433,43,7,7,301,43
prefuzz,enron_full_380419,text,0,78,2,7,7,14,2
prefuzz,enron_full_380667,text,0,85,2,7,7,14,2
prefuzz,enron_full_381275,text,0,163,9,7,7,66,12
prefuzz,enron_full_381430,text,0,70,1,7,7,7,1
prefuzz,enron_full_381540,text,0,92,3,7,7,21,3
prefuzz,enron_full_381912,text,0,72,1,7,7,7,1
prefuzz,enron_full_382401,text,0,2,0,7,0,0,0
prefuzz,enron_full_382476,text,0,79,2,7,7,14,2
prefuzz,enron_full_382877,text,0,107,5,7,7,35,5
prefuzz,enron_full_384162,text,0,2,0,7,0,0,0
prefuzz,enron_full_384461,text,0,89,1,7,7,7,1
prefuzz,enron_full_384653,text,0,77,1,7,7,7,1
prefuzz,enron_full_384988,text,0,79,1,7,7,7,1
prefuzz,enron_full_385098,text,0,81,1,7,7,7,1
prefuzz,enron_full_385839,text,0,76,1,7,7,7,1
prefuzz,enron_full_386188,text,0,2,0,7,0,0,0
prefuzz,enron_full_386616,text,0,20,0,7,1,1,1
prefuzz,enron_full_386731,text,0,2,0,7,0,0,0
prefuzz,enron_full_387578,text,0,101,1,7,7,10,4
prefuzz,enron_full_387701,text,0,2,0,7,0,0,0
prefuzz,enron_full_387952,text,0,2,0,7,0,0,0
prefuzz,enron_full_388565,text,0,83,2,7,7,14,2
prefuzz,enron_full_388921,text,0,69,1,7,7,7,1
prefuzz,enron_full_390158,text,0,235,3,7,7,48,27
prefuzz,enron_full_391047,text,0,79,2,7,7,14,2
prefuzz,enron_full_391217,text,0,2,0,7,0,0,0
prefuzz,enron_full_391486,text,0,2,0,7,0,0,0
prefuzz,enron_full_391746,text,0,2,0,7,0,0,0
prefuzz,enron_full_392955,text,0,90,1,7,7,7,1
prefuzz,enron_full_393136,text,0,3,0,7,0,0,0
prefuzz,enron_full_393487,text,0,74,1,7,7,7,1
prefuzz,enron_full_394271,text,0,74,1,7,7,7,1
prefuzz,enron_full_394331,text,0,74,1,7,7,7,1
prefuzz,enron_full_394348,text,0,101,1,7,7,7,1
prefuzz,enron_full_394407,text,0,3,0,7,0,0,0
prefuzz,enron_full_395301,text,0,88,1,7,7,7,1
prefuzz,enron_full_395725,text,0,2,0,7,0,0,0
prefuzz,enron_full_396292,text,0,131,1,7,7,16,6
prefuzz,enron_full_396812,text,0,97,1,7,7,7,1
prefuzz,enron_full_397391,text,0,76,1,7,7,7,1
prefuzz,enron_full_397879,text,0,82,2,7,7,14,2
prefuzz,enron_full_398718,text,0,72,1,7,7,7,1
prefuzz,enron_full_399591,text,0,18,0,7,1,1,1
prefuzz,enron_full_399779,text,0,2,0,7,0,0,0
prefuzz,enron_full_399917,text,0,2,0,7,0,0,0
prefuzz,enron_full_400523,text,0,78,1,7,7,7,1
prefuzz,enron_full_401763,text,0,2,0,7,0,0,0
prefuzz,enron_full_401798,text,0,2,0,7,0,0,0
prefuzz,enron_full_402233,text,0,76,1,7,7,7,1
prefuzz,enron_full_402310,text,0,84,2,7,7,14,2
prefuzz,enron_full_403001,text,0,77,1,7,7,7,1
prefuzz,enron_full_403036,text,0,86,1,7,7,7,1
prefuzz,enron_full_403180,text,0,69,1,7,7,7,1
prefuzz,enron_full_404066,text,0,77,2,7,7,14,2
prefuzz,enron_full_405218,text,0,79,2,7,7,14,2
prefuzz,enron_full_405288,text,0,89,2,7,7,14,2
prefuzz,enron_full_405421,text,0,85,3,7,7,21,3
prefuzz,enron_full_406531,text,0,93,3,7,7,21,3
prefuzz,enron_full_407210,text,0,66,1,7,7,7,1
prefuzz,enron_full_407416,text,0,78,3,7,7,21,3
prefuzz,enron_full_407459,text,0,99,4,7,7,28,4
prefuzz,enron_full_407590,text,0,77,2,7,7,14,2
prefuzz,enron_full_407747,text,0,68,1,7,7,7,1
prefuzz,enron_full_408988,text,0,271,24,7,7,168,24
prefuzz,enron_full_409260,text,0,86,3,7,7,21,3
prefuzz,enron_full_409276,text,0,83,2,7,7,14,2
prefuzz,enron_full_409720,text,0,73,1,7,7,7,1
prefuzz,enron_full_409761,text,0,71,1,7,7,7,1
prefuzz,enron_full_410980,text,0,2,0,7,0,0,0
prefuzz,enron_full_411073,text,0,2,0,7,0,0,0
prefuzz,enron_full_411853,text,0,71,1,7,7,7,1
prefuzz,enron_full_412435,text,0,70,1,7,7,7,1
prefuzz,enron_full_412836,text,0,67,1,7,7,7,1
prefuzz,enron_full_414414,text,0,73,1,7,7,7,1
prefuzz,enron_full_414620,text,0,85,3,7,7,21,3
prefuzz,enron_full_414624,text,0,2,0,7,0,0,0
prefuzz,enron_full_415032,text,0,69,1,7,7,7,1
prefuzz,enron_full_415416,text,0,92,1,7,7,10,4
prefuzz,enron_full_415425,text,0,68,1,7,7,7,1
prefuzz,enron_full_415589,text,0,71,1,7,7,7,1
prefuzz,enron_full_416173,text,0,2,0,7,0,0,0
prefuzz,enron_full_416275,text,0,2,0,7,0,0,0
prefuzz,enron_full_417397,text,0,71,1,7,7,7,1
prefuzz,enron_full_418145,text,0,76,1,7,7,7,1
prefuzz,enron_full_418173,text,0,72,1,7,7,7,1
prefuzz,enron_full_418938,text,0,69,1,7,7,7,1
prefuzz,enron_full_419715,text,0,81,2,7,7,14,2
prefuzz,enron_full_419787,text,0,68,1,7,7,7,1
prefuzz,enron_full_419936,text,0,89,1,7,7,7,1
prefuzz,enron_full_419992,text,0,98,1,7,7,7,1
prefuzz,enron_full_420340,text,0,531,45,7,7,315,45
prefuzz,enron_full_420635,text,0,90,1,7,7,7,1
prefuzz,enron_full_421070,text,0,2,0,7,0,0,0
prefuzz,enron_full_421581,text,0,2,0,7,0,0,0
prefuzz,enron_full_421659,text,0,2,0,7,0,0,0
prefuzz,enron_full_422214,text,0,3,0,7,0,0,0
prefuzz,enron_full_422408,text,0,99,2,7,7,14,2
prefuzz,enron_full_423045,text,0,87,1,7,7,7,1
prefuzz,enron_full_423694,text,0,84,1,7,7,7,1
prefuzz,enron_full_423789,text,0,90,1,7,7,7,1
prefuzz,enron_full_424183,text,0,7776,437,7,7,3074,954
prefuzz,enron_full_424691,text,0,109,1,7,7,7,1
prefuzz,enron_full_425035,text,0,81,1,7,7,7,1
prefuzz,enron_full_425166,text,0,80,1,7,7,7,1
prefuzz,enron_full_425789,text,0,82,1,7,7,7,1
prefuzz,enron_full_426054,text,0,80,1,7,7,7,1
prefuzz,enron_full_426288,text,0,81,1,7,7,7,1
prefuzz,enron_full_427733,text,0,79,1,7,7,7,1
prefuzz,enron_full_428515,text,0,87,1,7,7,7,1
prefuzz,enron_full_428895,text,0,80,1,7,7,7,1
prefuzz,enron_full_429441,text,0,2,0,7,0,0,0
prefuzz,enron_full_429986,text,0,2,0,7,0,0,0
prefuzz,enron_full_430065,text,0,2,0,7,0,0,0
prefuzz,enron_full_430260,text,0,29,0,7,2,2,1
prefuzz,enron_full_430592,text,0,2,0,7,0,0,0
prefuzz,enron_full_431423,text,0,2,0,7,0,0,0
prefuzz,enron_full_432116,text,0,79,1,7,7,7,1
prefuzz,enron_full_432508,text,0,88,2,7,7,14,2
prefuzz,enron_full_433686,text,0,76,1,7,7,7,1
prefuzz,enron_full_433711,text,0,74,1,7,7,7,1
prefuzz,enron_full_433823,text,0,85,1,7,7,7,1
prefuzz,enron_full_434515,text,0,99,2,7,7,14,2
prefuzz,enron_full_434661,text,0,82,2,7,7,14,2
prefuzz,enron_full_435743,text,0,87,2,7,7,14,2
prefuzz,enron_full_436019,text,0,2,0,7,0,0,0
prefuzz,enron_full_436309,text,0,2,0,7,0,0,0
prefuzz,enron_full_436431,text,0,2,0,7,0,0,0
prefuzz,enron_full_436454,text,0,2,0,7,0,0,0
prefuzz,enron_full_437873,text,0,88,2,7,7,14,2
prefuzz,enron_full_439573,text,0,2,0,7,0,0,0
prefuzz,enron_full_440276,text,0,2,0,7,0,0,0
prefuzz,enron_full_440707,text,0,3185,2,7,7,447,422
prefuzz,enron_full_441744,text,0,105,3,7,7,21,3
prefuzz,enron_full_442093,text,0,90,2,7,7,14,2
prefuzz,enron_full_442322,text,0,2,0,7,0,0,0
prefuzz,enron_full_442524,text,0,91,2,7,7,14,2
prefuzz,enron_full_442558,text,0,95,2,7,7,14,2
prefuzz,enron_full_442662,text,0,90,2,7,7,14,2
prefuzz,enron_full_442954,text,0,78,1,7,7,7,1
prefuzz,enron_full_443309,text,0,145,8,7,7,56,8
prefuzz,enron_full_443772,text,0,73,1,7,7,7,1
prefuzz,enron_full_444240,text,0,86,3,7,7,21,3
prefuzz,enron_full_445163,text,0,2,0,7,0,0,0
prefuzz,enron_full_445774,text,0,459,42,7,7,294,42
prefuzz,enron_full_445830,text,0,3,0,7,0,0,0
prefuzz,enron_full_446457,text,0,2,0,7,0,0,0
prefuzz,enron_full_447336,text,0,79,1,7,7,7,1
prefuzz,enron_full_447596,text,0,2,0,7,0,0,0
prefuzz,enron_full_448246,text,0,88,2,7,7,14,2
prefuzz,enron_full_448315,text,0,76,1,7,7,7,1
prefuzz,enron_full_448897,text,0,89,2,7,7,14,2
prefuzz,enron_full_449771,text,0,2,0,7,0,0,0
prefuzz,enron_full_450293,text,0,88,2,7,7,14,2
prefuzz,enron_full_450584,text,0,2,0,7,0,0,0
prefuzz,enron_full_451624,text,0,93,2,7,7,14,2
prefuzz,enron_full_451708,text,0,79,1,7,7,7,1
prefuzz,enron_full_451980,text,0,26,0,7,1,2,2
prefuzz,enron_full_452075,text,0,74,1,7,7,7,1
prefuzz,enron_full_452624,text,0,75,1,7,7,7,1
prefuzz,enron_full_452665,text,0,76,1,7,7,7,1
prefuzz,enron_full_453158,text,0,76,1,7,7,7,1
prefuzz,enron_full_453577,text,0,80,1,7,7,7,1
prefuzz,enron_full_455974,text,0,73,2,7,4,10,4
prefuzz,enron_full_456283,text,0,2,0,7,0,0,0
prefuzz,enron_full_458074,text,0,2,0,7,0,0,0
prefuzz,enron_full_458660,text,0,2,0,7,0,0,0
prefuzz,enron_full_459917,text,0,2,0,7,0,0,0
prefuzz,enron_full_459959,text,0,2,0,7,0,0,0
prefuzz,enron_full_460573,text,0,286,20,7,7,140,20
prefuzz,enron_full_461053,text,0,99,2,7,7,14,2
prefuzz,enron_full_461203,text,0,3,0,7,0,0,0
prefuzz,enron_full_461474,text,0,3,0,7,0,0,0
prefuzz,enron_full_461621,text,0,120,3,7,7,21,3
prefuzz,enron_full_461648,text,0,107,3,7,7,21,3
prefuzz,enron_full_461948,text,0,106,3,7,7,21,3
prefuzz,enron_full_462616,text,0,92,2,7,7,14,2
prefuzz,enron_full_463151,text,0,105,3,7,7,21,3
prefuzz,enron_full_463936,text,0,97,2,7,7,14,2
prefuzz,enron_full_463955,text,0,96,2,7,7,14,2
prefuzz,enron_full_463976,text,0,99,3,7,7,21,3
prefuzz,enron_full_465574,text,0,110,2,7,7,14,2
prefuzz,enron_full_466018,text,0,108,2,7,7,17,5
prefuzz,enron_full_466387,text,0,576,56,7,7,392,56
prefuzz,enron_full_466533,text,0,79,1,7,7,7,1
prefuzz,enron_full_466708,text,0,75,1,7,7,7,1
prefuzz,enron_full_467278,text,0,87,2,7,7,14,2
prefuzz,enron_full_467576,text,0,104,4,7,7,28,4
prefuzz,enron_full_467913,text,0,103,3,7,7,21,3
prefuzz,enron_full_468001,text,0,81,1,7,7,7,1
prefuzz,enron_full_468241,text,0,85,2,7,7,14,2
prefuzz,enron_full_468948,text,0,84,2,7,7,14,2
prefuzz,enron_full_469104,text,0,144,9,7,7,63,9
prefuzz,enron_full_469441,text,0,97,3,7,7,21,3
prefuzz,enron_full_470510,text,0,74,1,7,7,7,1
prefuzz,enron_full_471172,text,0,87,2,7,7,14,2
prefuzz,enron_full_472398,text,0,94,3,7,7,21,3
prefuzz,enron_full_473353,text,0,76,1,7,7,7,1
prefuzz,enron_full_473987,text,0,3,0,7,0,0,0
prefuzz,enron_full_474902,text,0,75,1,7,7,7,1
prefuzz,enron_full_476646,text,0,83,1,7,7,7,1
prefuzz,enron_full_476866,text,0,167,7,7,7,53,11
